#,Listing ID,St,MLS Area,Address,# Beds,# Full Baths,# Half Baths,# Garage Spaces,Levels,Year Built,Acres,SqFt,List Price,LP$/SqFt,Close$/SqFt,Close Price,Close Date,DOM,CDOM,Zip Code,Type of Home
1,8913460,C,LH,309 Avendita Ln,4,3,1,2.0,2,2020,0.1499,"2,831","$575,000",$203.11,$201.34,"$570,000",01/12/2024,4,3,78642,Single Family
1,1142206,C,LH,116 Regents Ln,4,3,1,3.0,1,2018,0.22,"2,949","$579,000",$196.34,$196.34,"$579,000",04/10/2024,10,190,78642,Single Family
1,2541296,C,LH,112 Lenera Dr,4,3,1,2.0,2,2023,0.1933,"2,603","$624,900",$240.07,$224.81,"$585,185",10/25/2023,173,173,78642,Single Family
1,9043052,C,LH,616 Speed Horse,3,2,0,2.0,2,2003,1.071,"2,333","$589,900",$252.85,$252.46,"$589,000",04/05/2024,130,290,78642,Single Family
1,3048064,C,LH,120 Lotti Ln,4,3,1,3.0,1,2022,0.18,"2,467","$599,000",$242.81,$239.16,"$590,000",12/20/2023,356,356,78642,Single Family
1,5966573,C,LH,508 Hallwood Dr,2,2,1,3.0,1,2022,0.2,"2,209","$624,000",$282.48,$267.09,"$590,000",12/06/2023,509,509,78642,Single Family
1,4153012,C,LH,305 Alicante Dr,4,3,0,2.0,2,2023,0.155,"3,098","$660,705",$213.27,$191.09,"$592,000",10/27/2023,14,14,78642,Single Family
1,3090669,C,LH,120 RED BUD Ln,3,2,0,2.0,1,2017,1.06,"2,125","$600,000",$282.35,$280.00,"$595,000",04/01/2024,5,5,78642,Single Family
1,5033729,C,LH,121 Monrovia Way,4,3,0,2.0,2,2023,0.2085,"2,561","$624,900",$244.01,$234.24,"$599,900",01/22/2024,96,96,78642,Single Family
1,9122539,C,LH,337 Bronco Blvd,5,2,1,2.0,2,2006,0.997,"3,653","$650,000",$177.94,$164.25,"$600,000",12/20/2023,68,68,78642,Single Family
1,1665424,C,LH,105 Glen Arbor Dr,4,3,0,2.0,1,2019,0.1373,"2,487","$555,000",$223.16,$241.25,"$600,000",11/07/2023,108,98,78642,Single Family
1,4385745,C,LH,301 Miracle Rose Way,4,3,1,3.0,2,2017,0.2295,"3,372","$624,900",$185.32,$178.83,"$603,000",11/16/2023,136,309,78642,Single Family
1,6727049,C,LH,100 Noble Log Grv,4,3,0,3.0,1,2016,0.75,"2,656","$618,000",$232.68,$227.79,"$605,000",11/09/2023,37,191,78642,Single Family
1,9679688,C,LH,101 Oakly Pass,5,2,1,3.0,1,2022,0.28,"2,910","$699,000",$240.21,$208.59,"$606,995",12/08/2023,510,510,78642,Single Family
1,8765251,C,LH,420 PALATINO Bnd,4,4,0,3.0,1,2024,0.186,"2,879","$620,000",$215.35,$211.88,"$610,000",02/14/2024,127,127,78642,Single Family
1,6336146,C,LH,128 Hobby Horse,4,2,0,3.0,1,2006,1.2218,"2,710","$640,000",$236.16,$225.09,"$610,000",03/01/2024,253,253,78642,Single Family
1,5373480,C,LH,113 PEACEVINE Ln,4,4,0,3.0,2,2023,0.186,"2,879","$649,000",$225.43,$212.92,"$613,000",12/20/2023,97,99,78642,Single Family
1,1442506,C,LH,301 PALATINO Bnd,4,4,0,3.0,2,2023,0.16,"2,879","$644,000",$223.69,$213.27,"$614,000",02/15/2024,108,108,78642,Single Family
1,6934262,C,LH,100 Speed Horse,4,2,0,2.0,1,2007,1.374,"2,703","$619,000",$229.00,$227.52,"$615,000",10/25/2023,182,181,78642,Single Family
1,8050451,C,LH,213 PALATINO Bnd,4,4,0,2.0,2,2023,0.16,"3,096","$645,000",$208.33,$199.61,"$618,000",01/31/2024,92,92,78642,Single Family
1,6073000,C,LH,168 Lenera Dr,4,3,0,2.0,2,2023,0.1829,"2,797","$649,900",$232.36,$222.69,"$622,855",10/31/2023,241,241,78642,Single Family
1,1183139,C,LH,163 Lenera Dr,4,3,0,2.0,2,2023,0.1735,"2,561","$624,900",$244.01,$244.01,"$624,900",11/27/2023,89,89,78642,Single Family
1,3788351,C,LH,121 Bronco Blvd,4,3,1,2.0,2,2006,1.2235,"3,599","$650,000",$180.61,$173.66,"$625,000",03/27/2024,208,398,78642,Single Family
1,8492869,C,LH,121 Lantana Bud,3,3,0,2.0,1,2022,2.429,"2,228","$645,000",$289.50,$280.52,"$625,000",02/01/2024,484,484,78642,Single Family
1,4539097,C,LH,260 Charli Cir,4,3,0,2.0,1,2023,0.179,"2,450","$626,491",$255.71,$255.71,"$626,491",12/14/2023,0,0,78642,Single Family
1,9956330,C,LH,432 Berean Ln,4,3,0,3.0,1,2024,0.2342,"2,663","$649,900",$244.05,$237.33,"$632,000",04/08/2024,170,170,78642,Single Family
1,5846004,C,LH,301 Canyoncrest Way,5,4,0,2.0,2,2024,0.149,"3,741","$635,335",$169.83,$169.69,"$634,795",01/24/2024,0,0,78642,Single Family
1,6968548,C,LH,413 Berean Ln,4,3,0,3.0,1,2024,0.1983,"2,420","$636,900",$263.18,$262.83,"$636,058",01/25/2024,0,82,78642,Single Family
1,2763812,C,LH,204 Olinda Way,5,4,0,2.0,2,2024,0.202,"3,679","$644,925",$175.30,$172.96,"$636,318",01/29/2024,142,142,78642,Single Family
1,7602349,C,LH,425 Berean Ln,4,3,0,3.0,1,2024,0.178,"2,420","$636,900",$263.18,$263.14,"$636,797",01/22/2024,0,0,78642,Single Family
1,3197666,C,LH,628 Echo Pass,4,3,0,3.0,2,2023,0.155,"2,965","$640,812",$216.13,$216.13,"$640,812",03/26/2024,0,0,78642,Single Family
1,2329822,C,LH,500 Bell Chime Cv,5,4,0,2.0,2,2024,0.181,"3,799","$641,417",$168.84,$168.84,"$641,417",02/27/2024,1,1,78642,Single Family
1,5181582,C,LH,420 Berean Ln,5,4,1,3.0,2,2023,0.1745,"3,048","$674,900",$221.42,$211.35,"$644,182",03/18/2024,175,175,78642,Single Family
1,3144472,C,LH,405 Olinda Way,4,3,1,3.0,2,2023,0.1859,"2,980","$645,173",$216.50,$217.34,"$647,673",03/21/2024,181,181,78642,Single Family
1,3016414,C,LH,125 Callie Way,4,3,0,3.0,1,2019,0.2235,"2,703","$650,000",$240.47,$240.47,"$650,000",03/25/2024,8,8,78642,Single Family
1,5657845,C,LH,204 Chestnut Colt,4,3,1,3.0,1.5,2007,1.6392,"2,838","$665,000",$234.32,$230.80,"$655,000",03/27/2024,89,175,78642,Single Family
1,3657218,C,LH,316 Canyoncrest Way,5,3,0,2.0,2,2024,0.2113,"3,679","$661,955",$179.93,$179.93,"$661,955",02/27/2024,1,1,78642,Single Family
1,2626724,C,LH,516 Brisa Ct,4,3,1,3.0,2,2023,0.1651,"2,797","$699,900",$250.23,$236.78,"$662,260",11/07/2023,71,71,78642,Single Family
1,8275447,C,LH,416 Berean Ln,4,3,1,3.0,2,2023,0.1995,"2,942","$679,900",$231.10,$225.30,"$662,835",01/30/2024,82,82,78642,Single Family
1,8674398,C,LH,231 PALATINO Bnd,5,4,0,3.0,2,2023,0.16,"3,539","$675,000",$190.73,$187.91,"$665,000",12/22/2023,78,78,78642,Single Family
1,7204774,C,LH,404 Berean Ln,5,4,0,2.0,2,2023,0.1983,"3,008","$669,900",$222.71,$222.61,"$669,600",03/25/2024,229,229,78642,Single Family
1,4297039,C,LH,228 Christine Ln,3,2,0,2.0,1,2014,1.662,"2,328","$680,000",$292.10,$289.95,"$675,000",02/28/2024,25,25,78642,Single Family
1,5039723,C,LH,117 Monrovia Way,4,3,0,2.0,2,2024,0.2421,"2,561","$676,900",$264.31,$267.99,"$686,327",03/04/2024,0,0,78642,Single Family
1,8069920,C,LH,157 Hamilton Br,4,3,1,3.0,1.5,2023,1.907,"2,739","$698,500",$255.02,$255.02,"$698,500",03/18/2024,151,151,78642,Single Family
1,5712641,C,LH,317 Bronco Blvd,4,3,1,2.0,2,2007,0.9852,"3,636","$699,000",$192.24,$192.24,"$699,000",02/26/2024,12,11,78642,Single Family
1,8097993,C,LH,3894 County Road 284,4,2,0,2.0,1,2015,2.01,"2,278","$725,000",$318.26,$307.29,"$700,000",03/11/2024,104,97,78642,Single Family
1,9173199,C,LH,220 Palatino Bnd,4,3,1,2.0,2,2022,0.1959,"3,262","$784,566",$240.52,$214.59,"$700,000",11/06/2023,204,204,78642,Single Family
1,1177925,C,LH,112 Hamilton Br,4,3,0,3.0,1,2023,1.01,"3,665","$775,000",$211.46,$191.00,"$700,000",10/31/2023,395,395,78642,Single Family
1,5864452,C,LH,161 Peacevine Ln,4,3,1,2.0,2,2022,0.2191,"3,417","$808,657",$236.66,$206.32,"$705,000",11/06/2023,259,259,78642,Single Family
1,8257978,C,LH,424 Palatino Bnd,4,3,1,3.0,2,2023,0.1901,"3,448","$714,970",$207.36,$205.79,"$709,568",02/22/2024,295,295,78642,Single Family
1,6806412,C,LH,245 Palatino Bnd,4,3,1,3.0,2,2022,0.2027,"3,448","$742,638",$215.38,$206.79,"$713,000",02/12/2024,321,321,78642,Single Family
1,2158052,C,LH,300 Daniel Crossing Ln,4,3,1,3.0,2,2023,0.2695,"3,417","$747,749",$218.83,$209.25,"$715,000",01/08/2024,108,108,78642,Single Family
1,4774782,C,LH,237 Palatino Bnd,4,3,1,2.0,2,2022,0.2037,"3,499","$719,574",$205.65,$204.34,"$715,000",02/20/2024,365,365,78642,Single Family
1,3089396,C,LH,208 Palatino Bnd,4,3,1,2.0,2,2022,0.1859,"3,417","$718,397",$210.24,$209.63,"$716,320",02/20/2024,371,371,78642,Single Family
1,2840657,C,LH,101 Peacevine Ln,4,3,1,3.0,2,2022,0.1886,"3,448","$719,527",$208.68,$208.68,"$719,527",02/27/2024,330,330,78642,Single Family
1,3610784,C,LH,770 Oak Ln,3,4,0,0.0,1,1996,5.0,"2,230","$720,000",$322.87,$322.87,"$720,000",12/07/2023,72,71,78642,Single Family
1,8210416,C,LH,428 Palatino Bnd,4,3,1,2.0,2,2023,0.1968,"3,361","$748,573",$222.72,$214.22,"$720,000",11/22/2023,226,226,78642,Single Family
1,9255966,C,LH,144 Peacevine Ln,4,3,1,2.0,2,2022,0.1859,"3,417","$819,683",$239.88,$210.71,"$720,000",11/27/2023,270,270,78642,Single Family
1,3438081,C,LH,212 Palatino Bnd,4,3,1,3.0,2,2023,0.1877,"3,448","$779,852",$226.18,$208.82,"$720,000",11/29/2023,172,172,78642,Single Family
1,4778300,C,LH,124 Peacevine Ln,4,3,1,2.0,2,2022,0.1802,"3,417","$749,871",$219.45,$212.17,"$725,000",12/19/2023,285,285,78642,Single Family
1,1524073,C,LH,140 Peacevine Ln,4,3,1,2.0,2,2022,0.1848,"3,499","$799,527",$228.50,$208.06,"$728,000",11/27/2023,302,302,78642,Single Family
1,1659929,C,LH,221 Garden Gate Ln Ln,4,3,1,3.0,1,2016,0.373,"3,604","$730,000",$202.55,$202.55,"$730,000",11/10/2023,14,107,78642,Single Family
1,4769737,C,LH,408 Palatino Bnd,4,3,1,4.0,2,2023,0.2066,"3,499","$769,149",$219.82,$211.49,"$740,000",02/26/2024,21,21,78642,Single Family
1,6085815,C,LH,432 Palatino Bnd,5,4,1,2.0,2,2023,0.1959,"3,800","$834,936",$219.72,$194.74,"$740,000",12/01/2023,218,218,78642,Single Family
1,6959732,C,LH,412 Palatino Bnd,5,4,1,2.0,2,2023,0.2024,"3,800","$769,689",$202.55,$194.74,"$740,000",02/08/2024,245,245,78642,Single Family
1,2537535,C,LH,552 Great Lawn Bnd,4,4,1,2.0,2,2023,0.186,"2,862","$795,000",$277.78,$259.26,"$742,000",12/11/2023,81,81,78642,Single Family
1,5738181,C,LH,124 Plum Sassy,4,3,0,3.0,1,2022,1.001,"2,875","$799,000",$277.91,$259.13,"$745,000",03/05/2024,602,602,78642,Single Family
1,4799621,C,LH,412 Hollister Dr,4,4,1,3.0,2,2024,0.202,"3,144","$745,659",$237.17,$237.17,"$745,659",03/28/2024,0,0,78642,Single Family
1,8303372,C,LH,181 Shady Hill Loop,4,3,0,3.0,1,2023,1.003,"3,034","$749,697",$247.10,$247.10,"$749,697",02/23/2024,26,187,78642,Single Family
1,6445905,C,LH,121 Shady Hill Loop,5,4,0,3.0,2,2023,1.003,"3,797","$799,900",$210.67,$197.52,"$750,000",01/09/2024,16,215,78642,Single Family
1,5240539,C,LH,413 Palatino Bnd,5,4,0,3.0,2,2023,0.212,"3,298","$795,818",$241.30,$227.41,"$750,000",12/22/2023,222,222,78642,Single Family
1,1823049,C,LH,112 Tambra Lea Ln,4,4,0,2.0,1,2024,1.09,"2,900","$812,700",$280.24,$258.62,"$750,000",02/15/2024,254,254,78642,Single Family
1,7530357,C,LH,101 Stable Oaks,4,2,1,2.0,1,2007,2.0,"2,482","$795,000",$320.31,$308.22,"$765,000",10/27/2023,131,131,78642,Single Family
1,2229123,C,LH,153 Hamilton Br,4,4,0,3.0,1.5,2023,1.858,"3,308","$769,000",$232.47,$237.30,"$785,000",04/16/2024,128,128,78642,Single Family
1,8344736,C,LH,153 McNaughton Dr,3,3,1,3.0,1,2024,1.016,"3,085","$830,890",$269.33,$264.18,"$815,000",03/15/2024,118,181,78642,Single Family
1,6186731,C,LH,261 Rosetta Loop,4,4,1,3.0,1,2022,0.365,"3,077","$867,000",$281.77,$267.47,"$823,000",04/04/2024,667,667,78642,Single Family
1,3037214,C,LH,312 Chicoma Cv,4,4,1,3.0,1,2017,1.148,"3,456","$875,000",$253.18,$241.61,"$835,000",12/22/2023,263,263,78642,Single Family
1,2694663,C,LH,1023 Telling Wind,4,3,1,3.0,1.5,2015,1.01,"3,438","$839,900",$244.30,$244.33,"$840,000",04/17/2024,57,56,78642,Single Family
1,2561812,C,LH,113 Capalin Ct,4,3,0,3.0,1,2023,1.0,"3,474","$909,990",$261.94,$241.80,"$840,000",01/29/2024,505,505,78642,Single Family
1,2788969,C,LH,225 Highland Oaks,3,2,1,2.0,1,2018,1.05,"2,485","$839,900",$337.99,$340.04,"$845,000",12/27/2023,30,29,78642,Single Family
1,7801576,C,LH,508 Sierra Lisa Cv,4,3,0,3.0,1,2023,0.3615,"3,217","$895,000",$278.21,$263.54,"$847,800",03/28/2024,294,294,78642,Single Family
1,2265086,C,LH,193 Shady Hill Loop,5,4,0,3.0,2,2023,1.021,"3,949","$849,509",$215.12,$215.12,"$849,509",02/16/2024,12,100,78642,Single Family
1,6141980,C,LH,213 Bold Sundown,4,3,0,3.0,1,2014,1.01,"3,061","$879,000",$287.16,$277.69,"$850,000",11/07/2023,67,67,78642,Single Family
1,8584919,C,LH,404 Martindale Ave,4,3,0,3.0,1,2018,1.113,"2,775","$880,000",$317.12,$306.31,"$850,000",12/12/2023,135,132,78642,Single Family
1,8598088,C,LH,101 Capalin Ct,4,3,0,3.0,1,2022,1.013,"3,540","$899,000",$253.95,$240.11,"$850,000",11/20/2023,111,111,78642,Single Family
1,9601019,C,LH,157 McNaughton Dr,4,3,1,3.0,1,2023,1.008,"3,269","$914,710",$279.81,$260.23,"$850,681",01/16/2024,50,97,78642,Single Family
1,6782896,C,LH,108 Tambra Lea Ln,5,4,1,3.0,1,2024,1.09,"3,552","$897,400",$252.65,$240.57,"$854,500",02/26/2024,335,335,78642,Single Family
1,8034528,C,LH,508 Fawnhollow Ct,4,3,0,3.0,1,2021,1.004,"3,363","$879,900",$261.64,$255.69,"$859,900",01/12/2024,125,569,78642,Single Family
1,8753247,C,LH,469 Ocate Mesa Trl,4,3,1,3.0,1,2020,1.03,"3,694","$865,000",$234.16,$234.16,"$865,000",04/03/2024,30,27,78642,Single Family
1,7494043,C,LH,513 Travita Rd,4,4,1,3.0,2,2022,0.23,"3,299","$923,937",$280.07,$262.26,"$865,197",11/03/2023,277,277,78642,Single Family
1,3196200,C,LH,508 Bizzell Cv,4,4,0,3.0,1,2023,1.2717,"3,106","$875,000",$281.71,$281.71,"$875,000",03/20/2024,122,122,78642,Single Family
1,3288128,C,LH,219 Sadaba St,4,3,1,3.0,1,2022,0.083,"2,945","$799,990",$271.64,$302.21,"$890,000",03/05/2024,636,636,78642,Single Family
1,9004805,C,LH,200 Spence Ln,4,4,0,3.0,1,2023,1.2093,"3,106","$895,000",$288.15,$288.15,"$895,000",02/15/2024,217,214,78642,Single Family
1,9035223,C,LH,229 Rosetta Loop,3,3,1,3.0,1,2023,0.3785,"3,382","$947,000",$280.01,$267.00,"$903,000",01/24/2024,240,240,78642,Single Family
1,1246057,C,LH,516 Lodge Ct,4,3,0,3.0,1,2022,1.58,"3,363","$894,900",$266.10,$269.08,"$904,900",11/14/2023,123,567,78642,Single Family
1,4171194,C,LH,232 Oak Hill Dr,3,3,1,2.0,1,2016,2.03,"2,829","$920,000",$325.20,$321.67,"$910,000",04/12/2024,42,42,78642,Single Family
1,2382991,C,LH,124 Lantana Bud Trl,4,4,1,3.0,1.5,2023,2.011,"3,997","$1,075,000",$268.95,$228.17,"$912,000",11/17/2023,102,114,78642,Single Family
1,5559382,C,LH,960 County Road 284,4,3,0,3.0,2,2020,13.95,"2,800","$975,000",$348.21,$331.25,"$927,500",02/09/2024,40,37,78642,Single Family
1,7553718,C,LH,116 Capalin Ct,4,3,1,3.0,1,2023,1.0,"3,696","$959,990",$259.74,$252.98,"$935,000",11/14/2023,407,407,78642,Single Family
1,4497566,C,LH,109 Brave Company,4,4,0,3.0,1,2019,1.007,"3,151","$980,000",$311.01,$301.49,"$950,000",11/16/2023,50,50,78642,Single Family
1,4674592,C,LH,137 Arbolado Loop,4,4,1,2.0,1,2020,0.3518,"3,302","$985,000",$298.30,$287.70,"$950,000",11/09/2023,162,162,78642,Single Family
1,5791693,C,LH,105 Rickard Dr,5,5,0,3.0,2,2022,1.156,"4,183","$999,900",$239.04,$227.11,"$950,000",03/28/2024,612,612,78642,Single Family
1,1432218,C,LH,601 Ocate Mesa Trl,4,3,1,3.0,1,2021,1.0,"3,562","$979,990",$275.12,$267.05,"$951,230",02/20/2024,296,296,78642,Single Family
1,1498450,C,LH,109 Rickard Dr,4,4,1,3.0,1,2022,1.026,"3,653","$999,900",$273.72,$265.26,"$969,000",03/20/2024,537,537,78642,Single Family
1,5676154,C,LH,316 Chicoma Cv,4,3,1,3.0,1,2017,1.146,"3,775","$1,010,000",$267.55,$256.95,"$970,000",12/08/2023,41,41,78642,Single Family
1,3989229,C,LH,501 Wonderstruck,4,4,0,4.0,1,2023,1.0004,"3,517","$989,000",$281.21,$275.80,"$970,000",01/23/2024,104,104,78642,Single Family
1,4474537,C,LH,132 Tambra Lea Ln,5,4,1,2.0,2,2023,1.047,"3,415","$985,000",$288.43,$285.36,"$974,500",11/03/2023,78,69,78642,Single Family
1,4029018,C,LH,521 Wonderstruck,5,4,1,3.0,1,2023,1.049,"3,744","$1,070,000",$285.79,$260.42,"$975,000",03/22/2024,264,264,78642,Single Family
1,2936536,C,LH,200 Sadaba St,5,3,0,3.0,2,2021,0.331,"3,926","$1,150,000",$292.92,$260.57,"$1,023,000",11/08/2023,175,175,78642,Single Family
1,6076112,C,LH,600 Umbrella Sky,4,3,1,3.0,1,2016,1.054,"3,450","$1,045,000",$302.90,$297.10,"$1,025,000",11/17/2023,117,116,78642,Single Family
1,8288283,C,LH,240 Oak Hill Dr,5,3,1,2.0,1,2016,2.03,"3,340","$1,099,000",$329.04,$314.37,"$1,050,000",11/16/2023,155,154,78642,Single Family
1,4518427,C,LH,509 Wonderstruck,4,3,1,3.0,1,2022,1.001,"4,080","$1,145,000",$280.64,$264.71,"$1,080,000",12/06/2023,352,352,78642,Single Family
1,1100212,C,LH,136 Rancho Deluxe,4,4,1,3.0,1,2023,1.0099,"3,639","$1,095,900",$301.15,$302.28,"$1,100,000",11/13/2023,36,36,78642,Single Family
1,6766668,C,LH,385 Appaloosa Run,3,3,0,3.0,1,2004,8.4463,"2,909","$1,175,000",$403.92,$378.14,"$1,100,000",02/08/2024,139,138,78642,Single Family
1,7709485,C,LH,646 Wonderstruck,5,5,1,3.0,2,2023,1.5846,"4,761","$1,249,900",$262.53,$231.88,"$1,104,000",03/15/2024,87,87,78642,Single Family
1,5344821,C,LH,7000 Ranch Road 1869 Rnch,4,3,1,3.0,1,2014,10.1,"2,658","$1,175,000",$442.06,$427.01,"$1,135,000",03/29/2024,43,127,78642,Single Family
1,9324974,C,LH,248 Wellborn Rd,5,4,1,3.0,2,2022,1.027,"5,186","$1,199,000",$231.20,$221.75,"$1,150,000",12/14/2023,39,39,78642,Single Family
1,9673712,C,LH,240 Rosetta Loop,4,3,1,3.0,1,2023,0.325,"3,104","$1,160,472",$373.86,$373.86,"$1,160,472",10/30/2023,0,0,78642,Single Family
1,1481635,C,LH,305 Esperanza Petal Pass,5,4,1,3.0,1.5,2022,2.01,"3,247","$1,179,000",$363.10,$361.87,"$1,175,000",12/27/2023,137,137,78642,Single Family
1,2216707,C,LH,133 Quiet Oak Cv,5,3,1,3.0,2,2022,4.0,"4,594","$1,199,000",$260.99,$255.77,"$1,175,000",12/29/2023,444,444,78642,Single Family
1,4395664,C,LH,220 Spence Ln,6,6,1,4.0,2,2023,1.0554,"4,905","$1,219,900",$248.71,$241.59,"$1,185,000",03/28/2024,281,281,78642,Single Family
1,2639809,C,LH,521 Sierra Lisa Cv,4,5,2,3.0,2,2023,0.7,"4,793","$1,224,253",$255.43,$251.82,"$1,206,953",11/22/2023,0,0,78642,Single Family
1,8627040,C,LH,104 Junes Meadow,5,4,1,4.0,2,2021,1.09,"4,185","$1,250,000",$298.69,$291.52,"$1,220,000",02/09/2024,110,110,78642,Single Family
1,9628159,C,LH,117 Nighthorse,5,5,1,4.0,2,2023,0.9873,"5,090","$1,389,900",$273.06,$240.67,"$1,225,000",04/08/2024,143,143,78642,Single Family
1,8874171,C,LH,137 Rancho Deluxe,5,5,1,5.0,1,2023,1.019,"4,546","$1,299,746",$285.91,$285.91,"$1,299,746",10/31/2023,0,0,78642,Single Family
1,1226115,C,LH,315 County Road 205,4,2,0,17.0,1,2006,8.03,"2,519","$1,550,000",$615.32,$535.93,"$1,350,000",12/15/2023,114,114,78642,Single Family
1,7183652,C,LH,1035 River Rnch,4,5,2,3.0,2,2021,14.1,"4,315","$1,899,000",$440.09,$417.15,"$1,800,000",12/15/2023,65,64,78642,Single Family
1,6978725,C,WW,2910 County Road 236,2,2,0,0.0,1,2000,1.43,"2,023","$445,000",$219.97,$202.67,"$410,000",11/17/2023,194,318,78642,Single Family
1,2839122,C,WW,151 Live Oak Trl,4,2,1,3.0,1,2002,10.0,"2,693","$1,078,700",$400.56,$386.19,"$1,040,000",12/19/2023,37,27,78642,Single Family
1,7743693,C,CM,111 Elm Hill Ct,8,5,2,0.0,2,1998,0.16,"4,000","$440,000",$110.00,$105.00,"$420,000",03/28/2024,17,14,78666,Single Family
1,8928330,C,GU,5001 Redwood Rd,3,1,0,0.0,1,1975,0.5,"1,020","$210,000",$205.88,$205.88,"$210,000",01/22/2024,44,41,78666,Single Family
1,9744318,C,GU,112 Discovery Ln,3,2,0,0.0,1,1985,0.43,"1,500","$305,000",$203.33,$176.67,"$265,000",10/31/2023,5,4,78666,Single Family
1,4520589,C,GU,180 Dandelion Trl,3,2,0,2.0,1,2022,0.5,"1,375","$319,900",$232.65,$232.65,"$319,900",12/12/2023,3,2,78666,Single Family
1,6731335,C,GU,423 Ridge Dr,3,2,0,2.0,1,1995,0.86,"1,710","$397,000",$232.16,$216.37,"$370,000",11/20/2023,82,82,78666,Single Family
1,6758796,C,GU,1311 scull Rd,4,2,0,0.0,1,2022,10.01,"1,560","$499,900",$320.45,$320.45,"$499,900",04/03/2024,105,105,78666,Single Family
1,4079771,C,GU,1660 Scull Rd,3,2,1,3.0,1,2018,10.503,"2,575","$915,000",$355.34,$349.51,"$900,000",02/02/2024,68,65,78666,Single Family
1,5393221,C,HH,170 Gypsum Vly,3,2,1,0.0,2,2023,0.101,"1,360","$199,990",$147.05,$139.70,"$189,990",01/23/2024,4,4,78666,Single Family
1,8140998,C,HH,597 Soapstone Pass,3,2,0,0.0,1,2023,0.101,"1,230","$199,990",$162.59,$158.53,"$194,990",02/16/2024,20,20,78666,Single Family
1,1336921,C,HH,185 Gypsum Vly,3,2,1,1.0,2,2023,0.101,"1,189","$206,990",$174.09,$164.00,"$195,000",01/23/2024,7,7,78666,Single Family
1,6014726,C,HH,125 Gabbro Gdns,3,2,0,0.0,1,2023,0.101,"1,450","$239,990",$165.51,$134.66,"$195,260",12/27/2023,12,12,78666,Single Family
1,4949147,C,HH,124 Gypsum Vly,3,2,1,1.0,2,2023,0.101,"1,189","$199,990",$168.20,$168.20,"$199,990",02/21/2024,33,33,78666,Single Family
1,8294287,C,HH,214 Gypsum Vly,3,2,1,1.0,2,2023,0.101,"1,360","$199,990",$147.05,$147.05,"$199,990",01/17/2024,15,15,78666,Single Family
1,5228880,C,HH,267 Gypsum Vly,3,2,0,0.0,1,2023,0.101,"1,450","$246,990",$170.34,$137.92,"$199,990",12/29/2023,12,12,78666,Single Family
1,4110697,C,HH,239 Gypsum Vly,3,2,0,0.0,1,2023,0.101,"1,450","$246,990",$170.34,$137.92,"$199,990",01/15/2024,12,12,78666,Single Family
1,4197630,C,HH,222 Gypsum Vly,3,2,0,0.0,1,2023,0.101,"1,450","$244,990",$168.96,$137.92,"$199,990",01/02/2024,12,12,78666,Single Family
1,3831154,C,HH,171 Gypsum Vly,3,2,0,0.0,1,2023,0.101,"1,230","$199,990",$162.59,$162.59,"$199,990",01/15/2024,39,39,78666,Single Family
1,4783893,C,HH,200 Gypsum Vly,3,2,0,0.0,1,2023,0.101,"1,450","$239,990",$165.51,$137.92,"$199,990",12/29/2023,20,20,78666,Single Family
1,5389090,C,HH,182 Amber Gln,3,2,1,1.0,2,2024,0.101,"1,189","$201,990",$169.88,$169.88,"$201,990",04/03/2024,45,45,78666,Single Family
1,4187140,C,HH,139 Gabbro Gdns,3,2,1,1.0,2,2023,0.101,"1,360","$215,990",$158.82,$150.74,"$205,000",11/21/2023,21,21,78666,Single Family
1,5775799,C,HH,238 Gypsum Valley,2,2,1,1.0,2,2022,0.101,"1,189","$205,990",$173.25,$173.25,"$205,990",01/02/2024,35,35,78666,Single Family
1,3687156,C,HH,163 Gypsum Vly,4,2,1,1.0,2,2023,0.101,"1,530","$209,990",$137.25,$137.25,"$209,990",02/01/2024,15,15,78666,Single Family
1,9959177,C,HH,350 Gypsum Valley,3,2,0,0.0,1,2022,0.101,"1,550","$225,490",$145.48,$135.63,"$210,220",11/20/2023,37,37,78666,Single Family
1,5533740,C,HH,108 Gabbro Gdns,3,2,1,0.0,2,2023,0.126,"1,427","$211,990",$148.56,$148.56,"$211,990",11/22/2023,25,25,78666,Single Family
1,2664822,C,HH,132 Gabbro Gdns,3,2,0,0.0,1,2023,0.101,"1,450","$231,990",$159.99,$149.65,"$216,990",11/21/2023,23,23,78666,Single Family
1,2955433,C,HH,222 Gypsum Vly,3,2,0,2.0,1,2023,0.101,"1,450","$225,000",$155.17,$150.34,"$218,000",04/04/2024,5,5,78666,Single Family
1,1594353,C,HH,147 Gypsum Vly,3,2,1,0.0,2,2023,0.101,"1,427","$224,990",$157.67,$153.46,"$218,990",02/14/2024,17,17,78666,Single Family
1,4158169,C,HH,575 Soapstone Pass,3,2,1,0.0,2,2024,0.101,"1,427","$219,990",$154.16,$154.16,"$219,990",02/21/2024,3,3,78666,Single Family
1,7874072,C,HH,242 Amber Glen,3,2,0,2.0,1,2023,0.101,"1,016","$219,990",$216.53,$216.53,"$219,990",02/23/2024,10,10,78666,Single Family
1,7661595,C,HH,133 Gabbro Gdns,3,2,0,2.0,1,2023,0.101,"1,440","$269,990",$187.49,$152.77,"$219,990",11/29/2023,20,20,78666,Single Family
1,6707320,C,HH,154 Gabbro Gdns,3,2,0,0.0,1,2023,0.101,"1,450","$254,990",$175.86,$153.79,"$222,990",11/14/2023,22,22,78666,Single Family
